"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"84",84,"Gunmaker American Outdoor Brands says it 'shares the nation's grief' over Florida massacre https://t.co/I0A3hzGfPW",FALSE,0,NA,"2018-03-02 08:04:32",FALSE,NA,969483580228456448,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MaritatadTad",0,FALSE,FALSE,NA,NA
"85",85,"Timeframes all now have official timeframe starting inside school and entire event inside school.  No reports of sh… https://t.co/uiOvaSWjRJ",FALSE,0,NA,"2018-03-02 08:04:25",TRUE,NA,969483553246507008,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BernieCrats1",1,FALSE,FALSE,NA,NA
"86",86,"Gunmaker American Outdoor Brands says it 'shares the nation's grief' over Florida massacre https://t.co/Mpn4fRxGHy",FALSE,0,NA,"2018-03-02 08:04:22",FALSE,NA,9.69483538709e+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ChelseyChickie",0,FALSE,FALSE,NA,NA
"87",87,"MEC cuts ties with gun manufacturer Vista Outdoors in wake of Parkland, Florida shooting https://t.co/BmfwouBeHK https://t.co/yEctcgow6M",FALSE,0,NA,"2018-03-02 08:04:21",FALSE,NA,969483535441711104,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","torontonews3",0,FALSE,FALSE,NA,NA
"88",88,"The White House says Trump will meet with video game execs next week — but the games industry says it never got an… https://t.co/POYXGOXBzu",FALSE,0,NA,"2018-03-02 08:04:21",TRUE,NA,969483533109616640,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SheikhMende",0,FALSE,FALSE,NA,NA
"89",89,"This Group Changed A Shooting Range Billboard To Say ""Shoot A School Kid"" After The Florida School Shooting https://t.co/BjCwzO5IBo",FALSE,0,NA,"2018-03-02 08:04:20",FALSE,NA,969483532610560000,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Stephanie_Neece",0,FALSE,FALSE,NA,NA
"90",90,"#toronto : MEC dropping products in response to Florida shooting https://t.co/CKSf3LsU22",FALSE,0,NA,"2018-03-02 08:04:14",FALSE,NA,969483506605871104,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","torontonewsfeed",0,FALSE,FALSE,NA,NA
"91",91,"Florida school shooting: US airline to lose tax break over NRA row https://t.co/fcX8PKlVpJ",FALSE,0,NA,"2018-03-02 08:04:13",FALSE,NA,969483499794259968,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DJLNR",0,FALSE,FALSE,NA,NA
"92",92,"Therapy dogs help students return to school after Parkland shooting https://t.co/ma9agLsQ1W https://t.co/jOjgpbMbAi https://t.co/VTduxyBp41",FALSE,0,NA,"2018-03-02 08:03:47",FALSE,NA,969483393065996288,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","weusedtobehuman",0,FALSE,FALSE,NA,NA
"93",93,"Golly! He did attend this youngster in hospital, a few weeks ago: https://t.co/gCpvHGCG5I  ""Doctors said the bullet… https://t.co/QM9dBjZmir",FALSE,0,NA,"2018-03-02 08:03:45",TRUE,NA,969483385428049920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LurgiUrgi",0,FALSE,FALSE,NA,NA
"94",94,"Therapy dogs help students return to school after Parkland shooting https://t.co/65Cz7d7GXe https://t.co/oHpJ7O6mGh… https://t.co/ydD0qJfuEU",FALSE,0,NA,"2018-03-02 08:03:34",TRUE,NA,969483338233864192,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","mobsolnIN",0,FALSE,FALSE,NA,NA
"95",95,"Broward Deputy Sheriff demands transparency when investigating why officers didn't enter building during… https://t.co/JbqD4uNOb4",FALSE,0,NA,"2018-03-02 08:03:34",TRUE,NA,969483337420087296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xizzhu",0,FALSE,FALSE,NA,NA
"96",96,"Timeframes all now have official timeframe starting inside school and entire event inside school.  No reports of sh… https://t.co/FQ8Ae4ZjSE",FALSE,0,NA,"2018-03-02 08:03:31",TRUE,NA,969483327165124608,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BernieTheBest1",0,FALSE,FALSE,NA,NA
"97",97,"Therapy dogs help students return to school after Parkland shooting https://t.co/ioQ2yaR2Ov https://t.co/zOTaU20Mz9",FALSE,0,NA,"2018-03-02 08:03:29",FALSE,NA,969483316146638848,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","tsairox",0,FALSE,FALSE,NA,NA
"98",98,"Therapy dogs help students return to school after Parkland shooting https://t.co/rQ6MTiunWK https://t.co/wsHohVPKLk",FALSE,0,NA,"2018-03-02 08:03:29",FALSE,NA,969483315559493632,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","toptechin2017",0,FALSE,FALSE,NA,NA
"99",99,"Florida school shooting: US airline to lose tax break over NRA row https://t.co/a9sNNuyJzT",FALSE,0,NA,"2018-03-02 08:03:23",FALSE,NA,969483293480669184,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","spacefeedtweets",0,FALSE,FALSE,NA,NA
"100",100,"#TECH Therapy dogs help students return to school after Parkland shooting https://t.co/53hWOVN2Hi https://t.co/yxK9e5XSZf",FALSE,0,NA,"2018-03-02 08:03:20",FALSE,NA,969483279656243200,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TGVIA",0,FALSE,FALSE,NA,NA
"101",101,"Therapy dogs help students return to school after Parkland shooting https://t.co/iL8Wk9VFyz https://t.co/jPNsKQ5yAD",FALSE,0,NA,"2018-03-02 08:03:12",FALSE,NA,969483245204180992,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iashleyrichards",0,FALSE,FALSE,NA,NA
"102",102,"Exclusive: Florida Shooting Survivor Talks About Returning To School https://t.co/gFz5ERj5ba - via #InfoWars #RealAlexJones &amp; #MAGAFirstNews",FALSE,0,NA,"2018-03-02 08:02:50",FALSE,NA,969483153508323328,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","peterboykin",0,FALSE,FALSE,NA,NA
"103",103,"Therapy dogs help students return to school after Parkland shooting https://t.co/iMrz71evsR",FALSE,0,NA,"2018-03-02 08:02:45",FALSE,NA,969483132251574272,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","manishr0ckz",0,FALSE,FALSE,NA,NA
"104",104,"Florida School Shooting Resurrects Terrible Plan to Prevent People on the No Fly List from Buying Guns https://t.co/YlfBv2iKqP",FALSE,0,NA,"2018-03-02 08:02:40",FALSE,NA,969483110424416256,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","10021gov",0,FALSE,FALSE,NA,NA
"105",105,"Therapy dogs help students return to school after Parkland shooting https://t.co/ESQqTjvIQu https://t.co/OwZmW9eLXD… https://t.co/y2VHZ0YaeR",FALSE,0,NA,"2018-03-02 08:02:38",TRUE,NA,969483102383943680,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Lividul",0,FALSE,FALSE,NA,NA
"106",106,"Father of Florida high school shooting victim to legislators: 'You all failed me and my little boy' https://t.co/LnDJ5GWaNI",FALSE,0,NA,"2018-03-02 08:02:33",FALSE,NA,969483083757039616,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","i__Global",0,FALSE,FALSE,NA,NA
"107",107,"#RapidReplay #FIFA #ConfedCup #WorldCup RT FOXSports: This is great: Barcelona are inviting one of the heroes from… https://t.co/pxyt7M0n5o",FALSE,0,NA,"2018-03-02 08:02:26",TRUE,NA,969483050684944384,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AudibleSports",0,FALSE,FALSE,NA,NA
"108",108,"#RapidReplay #FIFA #ConfedCup #WorldCup Barcelona are inviting one of the heroes from last month's Florida high sch… https://t.co/eA7Oci6u3i",FALSE,0,NA,"2018-03-02 08:02:19",TRUE,NA,969483025053573120,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AudibleSports",0,FALSE,FALSE,NA,NA
"109",109,"Florida school shooting: US airline to lose tax break over NRA row https://t.co/mTOlCCuNBF BBCWorld",FALSE,0,NA,"2018-03-02 08:02:05",FALSE,NA,969482963229560832,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Figikung",0,FALSE,FALSE,NA,NA
"110",110,"Midterm elections will define if gun control 'outrage' has staying power https://t.co/tRdQ5vsUgJ",FALSE,0,NA,"2018-03-02 08:01:53",FALSE,NA,969482913640271872,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EmailHostingcom",0,FALSE,FALSE,NA,NA
"111",111,"Police officers from all across Florida lined the sidewalk Wednesday, welcoming back students from Marjory Stoneman… https://t.co/qWuLlDa77A",FALSE,0,NA,"2018-03-02 08:01:49",TRUE,NA,969482897823535104,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SocialLifeLA",0,FALSE,FALSE,NA,NA
"112",112,"Traders pared their bets against gun stocks after the Florida school shooting - https://t.co/hoPSsVrsU5 #stocks… https://t.co/v6Ei5nCw3u",FALSE,0,NA,"2018-03-02 08:01:45",TRUE,NA,969482880329150464,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SignalsMe",0,FALSE,FALSE,NA,NA
"113",113,"Florida school shooting: US airline to lose tax break over NRA row #RTGWorld",FALSE,0,NA,"2018-03-02 08:01:44",FALSE,NA,969482874956206080,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RTGWorld",0,FALSE,FALSE,NA,NA
"114",114,"Therapy dogs help students return to school after Parkland shootingTherapy dogs help students return to school afte… https://t.co/ZC8y8Ry4Oh",FALSE,0,NA,"2018-03-02 08:01:34",TRUE,NA,969482835617898496,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Anandokarmoker1",0,FALSE,FALSE,NA,NA
"115",115,"Gunmaker American Outdoor Brands says it 'shares the nation's grief' over Florida massacre https://t.co/UwjAziGelU",FALSE,0,NA,"2018-03-02 08:01:31",FALSE,NA,969482823341166592,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MicaelaNealy",0,FALSE,FALSE,NA,NA
"116",116,"Therapy dogs help students return to school after Parkland shooting https://t.co/nAVW5u9P4E https://t.co/hPRYhWdJ0G",FALSE,0,NA,"2018-03-02 08:01:31",FALSE,NA,969482821634019328,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iemilyjohannson",0,FALSE,FALSE,NA,NA
"117",117,"DeVos Approves Grant to Help Florida District Cope With Shooting Aftermath  - Politics K-12 - Education Week https://t.co/sk4PFrhirA",FALSE,0,NA,"2018-03-02 08:01:31",FALSE,NA,969482820337971200,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","My_Advisor_Says",0,FALSE,FALSE,NA,NA
"118",118,"Family And Friends Remember Football Coach Killed In Florida School Shooting | TIME https://t.co/PQnNuwyoTq",FALSE,0,NA,"2018-03-02 08:01:27",FALSE,NA,969482806014472192,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TrendingNewsTV",0,FALSE,FALSE,NA,NA
"119",119,"Therapy dogs help students return to school after Parkland shooting https://t.co/B3EgawJ8uJ https://t.co/8x5LB1I2gA",FALSE,0,NA,"2018-03-02 08:01:25",FALSE,NA,969482796761866240,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","StayATL",0,FALSE,FALSE,NA,NA
"120",120,"Gunmaker American Outdoor Brands says it 'shares the nation's grief' over Florida massacre - CNBC https://t.co/ejCwW0BffU",FALSE,0,NA,"2018-03-02 08:01:23",FALSE,NA,969482788968820736,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jng_investments",0,FALSE,FALSE,NA,NA
"121",121,".@seanhannity .@TuckerCarlson 
.@JudgeJeanine .@IngrahamAngle 
.@KimStrassel .@SaraCarterDC 
.@realDonaldTrump .… https://t.co/oqcBvzLjur",FALSE,2,NA,"2018-03-02 08:01:22",TRUE,NA,969482784371888128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoveUSADawn",1,FALSE,FALSE,NA,NA
"122",122,"Junior ROTC victims of Florida shooting honored with combat medals - Columbia Missourian https://t.co/0IotKKK4gd",FALSE,0,NA,"2018-03-02 08:01:22",FALSE,NA,969482784103391232,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jng_investments",0,FALSE,FALSE,NA,NA
"123",123,"WarRoomShow tweeted - Exclusive: Florida Shooting Survivor Talks About Returning To School: https://t.co/Nlp71OTBxE via YouTube",FALSE,0,NA,"2018-03-02 08:01:21",FALSE,NA,969482780202668032,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","psycotria",0,FALSE,FALSE,NA,NA
"124",124,"""Republicans hesitant to support Trump's push for gun-control laws  https://t.co/485y3C5bV3  #FloridaSchoolShooting https://t.co/tS4ZIiwyfx""",FALSE,0,NA,"2018-03-02 08:01:20",FALSE,NA,969482777094688768,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rtiindiapy",0,FALSE,FALSE,NA,NA
"125",125,"The White House says Trump will meet with video game execs next week — but the games industry says it never got an… https://t.co/uZf3byadVD",FALSE,0,NA,"2018-03-02 08:01:20",TRUE,NA,969482775517650944,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PureCleaningSvc",0,FALSE,FALSE,NA,NA
"126",126,"CNNMoney REI halts orders from Vista Outdoor over its response to Florida shooting https://t.co/o04n2vl74E #Agribusiness #Investor #Nigeria",FALSE,0,NA,"2018-03-02 08:01:20",FALSE,NA,969482774527774720,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","klmayua",0,FALSE,FALSE,NA,NA
"127",127,"#latest #world Florida school shooting: US airline to lose tax break over NRA row https://t.co/qk5Ox9Zilw #news… https://t.co/1PBQWXsp6n",FALSE,0,NA,"2018-03-02 08:01:19",TRUE,NA,969482770312396800,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","piracy_rewind",0,FALSE,FALSE,NA,NA
"128",128,"Bulletproof Backpack Sales Spike Following Deadly Florida School Shooting https://t.co/OUV3Q81oYy",FALSE,0,NA,"2018-03-02 08:01:17",FALSE,NA,969482761630306304,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TrendingNewsTV",0,FALSE,FALSE,NA,NA
"129",129,"Florida shooting a result of 'abdication of duty': NRA https://t.co/C5MYWMxx6N",FALSE,0,NA,"2018-03-02 08:01:16",FALSE,NA,969482760011309056,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TrendingNewsTV",0,FALSE,FALSE,NA,NA
"130",130,"Florida high school students prepare to go back to school after deadly shooting https://t.co/FdkTDzEiyx",FALSE,0,NA,"2018-03-02 08:01:15",FALSE,NA,969482754655162368,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TrendingNewsTV",0,FALSE,FALSE,NA,NA
"131",131,"Florida school shooting: US airline to lose tax break over NRA row https://t.co/Wleqg2FSFe",FALSE,0,NA,"2018-03-02 08:01:14",FALSE,NA,969482752163827712,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","imemilydsouza",0,FALSE,FALSE,NA,NA
"132",132,"YouTube moderators mistakenly remove videos and channels from right-wing, pro-gun video producers and outlets, in w… https://t.co/7YsBDjKkpv",FALSE,0,NA,"2018-03-02 08:01:12",TRUE,NA,969482740994371584,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Benjamin_Riley_",0,FALSE,FALSE,NA,NA
"133",133,"Church celebrates AR-15 style rifles in mass ceremony in Pennsylvania https://t.co/rOS8JanP5y",FALSE,0,NA,"2018-03-02 08:01:12",FALSE,NA,969482740696604672,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","UsmanAnwar78",0,FALSE,FALSE,NA,NA
"134",134,"Columnist: I Bought My First Gun Because of the CNN Town Hall https://t.co/VmdyPejens",FALSE,0,NA,"2018-03-02 08:01:08",FALSE,NA,969482724636528640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","solid2gas",0,FALSE,FALSE,NA,NA
"135",135,"#ESPN <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> RT ESPNFC: Barcelona have invited Anthony Borges, one of the victims of last month's Florida school shootin… https://t.co/X1C1xWJRsz",FALSE,0,NA,"2018-03-02 08:01:03",TRUE,NA,969482704852004864,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dibakarme",0,FALSE,FALSE,NA,NA
"136",136,"NYT POLITICS: The only person charged in the 2016 Pulse nightclub shooting, one of the deadliest in American histor… https://t.co/3WqOGa6pPk",FALSE,0,NA,"2018-03-02 08:01:01",TRUE,NA,969482694370512896,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TheBFRoom",0,FALSE,FALSE,NA,NA
"137",137,"#HERITAGE Majority Supports Trump Plan for Arming Teachers After Florida School Shooting, New Poll Finds https://t.co/2zeCFcHpuo",FALSE,0,NA,"2018-03-02 08:00:57",FALSE,NA,969482681296805888,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Cary88888888",0,FALSE,FALSE,NA,NA
"138",138,"#HERITAGE Release the Florida School Shooting Surveillance Videos https://t.co/D4FNWAYC1m",FALSE,0,NA,"2018-03-02 08:00:57",FALSE,NA,969482679413592064,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Cary88888888",0,FALSE,FALSE,NA,NA
"139",139,"Florida school shooting: US airline to lose tax break over NRA row https://t.co/jqlINm8dmN",FALSE,0,NA,"2018-03-02 08:00:52",FALSE,NA,969482659771674624,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","globnewsen",0,FALSE,FALSE,NA,NA
"140",140,"#Dibakar <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> MEC to stop carrying brands tied to U.S. gun-maker https://t.co/mm0vruf5cZ  Ginella_M",FALSE,0,NA,"2018-03-02 08:00:51",FALSE,NA,969482653048111104,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dibakarme",0,FALSE,FALSE,NA,NA
"141",141,"Here's how American companies are responding to the Florida school shooting https://t.co/DRIlboq6LB",FALSE,0,NA,"2018-03-02 08:00:50",FALSE,NA,969482649801814016,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","poptopitnews",0,FALSE,FALSE,NA,NA
"142",142,"@fuzzibilities YouTube has banned the investigation of Florida shooting! Fact! As there are CCTV footage showing, t… https://t.co/nV11gm57u0",FALSE,0,"fuzzibilities","2018-03-02 08:00:48",TRUE,969479504853790720,969482640473563136,927716350297915392,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","EBanner7",0,FALSE,FALSE,NA,NA
"143",143,"""https://t.co/QOKBMkhNIw""Florida school shooting: US airline to lose tax break over NRA row https://t.co/JfoHN5R5bL",FALSE,0,NA,"2018-03-02 08:00:46",FALSE,NA,969482632022159360,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","inews2day",0,FALSE,FALSE,NA,NA
"144",144,"#News ""Gunmaker American Outdoor Brands says it 'shares the nation's grief' over Florida massacre"" https://t.co/n1zSRVHrIS",FALSE,0,NA,"2018-03-02 08:00:46",FALSE,NA,969482631615262720,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nakhon224",1,FALSE,FALSE,NA,NA
"145",145,"Gun company investors push for change after Florida school shooting https://t.co/GawD3JUzKY",FALSE,0,NA,"2018-03-02 08:00:44",FALSE,NA,969482622786265088,NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","EINInvesting",0,FALSE,FALSE,NA,NA
"146",146,"#TechNews Therapy dogs help students return to school after Parkland shooting https://t.co/ULvVthOqKj https://t.co/igY0R7ZFMC",FALSE,0,NA,"2018-03-02 08:00:43",FALSE,NA,969482619971915776,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","infiyou",0,FALSE,FALSE,NA,NA
"147",147,"Bernard Kerik &amp; Jonathan Gilliam Discuss the Florida Shooting https://t.co/6pRb0ujKJs",FALSE,0,NA,"2018-03-02 08:00:38",FALSE,NA,969482600241942528,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TrendingNewsTV",0,FALSE,FALSE,NA,NA
"148",148,"Facebook and Google Struggle to Squelch ‘Crisis Actor’ Posts https://t.co/dnyTWarlyW",FALSE,0,NA,"2018-03-02 08:00:37",FALSE,NA,969482594860531712,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","parishatzi",0,FALSE,FALSE,NA,NA
"149",149,"Muslim groups in Florida rally to raise funds to assist their neighbours who affected by the Marjory Stoneman Dougl… https://t.co/B4OnNQ4eW0",FALSE,0,NA,"2018-03-02 08:00:35",TRUE,NA,969482586337824768,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SrebrenicaUK",0,FALSE,FALSE,NA,NA
"150",150,"Therapy dogs help students return to school after Parkland shooting https://t.co/FDrSvIF6Bm https://t.co/LsBMFxbKeL",FALSE,0,NA,"2018-03-02 08:00:24",FALSE,NA,969482541970460672,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AkankshaSArt",0,FALSE,FALSE,NA,NA
